2014-10-01	488
2014-10-02	488
2014-10-03	488
2014-10-06	488
2014-10-07	488
2014-10-08	488
2014-10-09	488
2014-10-10	488
2014-10-13	488
2014-10-14	488
2014-10-15	488
2014-10-16	488
2014-10-17	488
2014-10-20	488
2014-10-21	488
2014-10-22	488
2014-10-23	488
2014-10-24	488
2014-10-27	488
2014-10-28	488
2014-10-29	488
2014-10-30	488
2014-10-31	488
2014-11-03	488
2014-11-04	488
2014-11-05	488
2014-11-06	488
2014-11-07	488
2014-11-10	488
2014-11-11	488
2014-11-12	488
2014-11-13	488
2014-11-14	488
2014-11-17	488
2014-11-18	488
2014-11-19	488
2014-11-20	488
2014-11-21	488
2014-11-24	488
2014-11-25	488
2014-11-26	488
2014-11-28	488
2014-12-01	488
2014-12-02	488
2014-12-03	488
2014-12-04	488
2014-12-05	488
2014-12-08	488
2014-12-09	488
2014-12-10	488
2014-12-11	488
2014-12-12	488
2014-12-15	488
2014-12-16	488
2014-12-17	488
2014-12-18	488
2014-12-19	488
2014-12-22	488
2014-12-23	488
2014-12-24	488
2014-12-26	488
2014-12-29	488
2014-12-30	488
2014-12-31	488
2015-01-02	489
2015-01-05	489
2015-01-06	489
2015-01-07	489
2015-01-08	489
2015-01-09	489
2015-01-12	489
2015-01-13	489
2015-01-14	489
2015-01-15	489
2015-01-16	489
2015-01-20	489
2015-01-21	489
2015-01-22	489
2015-01-23	489
2015-01-26	489
2015-01-27	489
2015-01-28	489
2015-01-29	489
2015-01-30	489
2015-02-02	489
2015-02-03	489
2015-02-04	489
2015-02-05	489
2015-02-06	489
2015-02-09	489
2015-02-10	489
2015-02-11	489
2015-02-12	489
2015-02-13	489
2015-02-17	489
2015-02-18	489
2015-02-19	489
2015-02-20	489
2015-02-23	489
2015-02-24	489
2015-02-25	489
2015-02-26	489
2015-02-27	489
2015-03-02	489
2015-03-03	489
2015-03-04	489
2015-03-05	489
2015-03-06	489
2015-03-09	486
2015-03-10	486
2015-03-11	486
2015-03-12	486
2015-03-13	486
2015-03-16	486
2015-03-17	486
2015-03-18	486
2015-03-19	486
2015-03-20	486
2015-03-23	489
2015-03-24	489
2015-03-25	489
2015-03-26	489
2015-03-27	489
2015-03-30	489
2015-03-31	489
2015-04-01	489
2015-04-02	489
2015-04-06	489
2015-04-07	489
2015-04-08	489
2015-04-09	489
2015-04-10	489
2015-04-13	489
2015-04-14	489
2015-04-15	489
2015-04-16	489
2015-04-17	489
2015-04-20	489
2015-04-21	489
2015-04-22	489
2015-04-23	489
2015-04-24	489
2015-04-27	489
2015-04-28	489
2015-04-29	489
2015-04-30	489
2015-05-01	489
2015-05-04	489
2015-05-05	489
2015-05-06	489
2015-05-07	489
2015-05-08	489
2015-05-11	489
2015-05-12	488
2015-05-13	489
2015-05-14	489
2015-05-15	489
2015-05-18	489
2015-05-19	489
2015-05-20	489
2015-05-21	489
2015-05-22	489
2015-05-26	489
2015-05-27	489
2015-05-28	489
2015-05-29	489
2015-06-01	489
2015-06-02	489
2015-06-03	489
2015-06-04	489
2015-06-05	489
2015-06-08	489
2015-06-09	488
2015-06-10	489
2015-06-11	489
2015-06-12	489
2015-06-15	489
2015-06-16	489
2015-06-17	489
2015-06-18	489
2015-06-19	489
2015-06-22	489
2015-06-23	489
2015-06-24	490
2015-06-25	490
2015-06-26	489
2015-06-29	490
2015-06-30	490
2015-07-01	490
2015-07-02	490
2015-07-06	492
2015-07-07	492
2015-07-08	492
2015-07-09	492
2015-07-10	492
2015-07-13	492
2015-07-14	492
2015-07-15	492
2015-07-16	492
2015-07-17	489
2015-07-20	492
2015-07-21	492
2015-07-22	492
2015-07-23	492
2015-07-24	492
2015-07-27	492
2015-07-28	492
2015-07-29	492
2015-07-30	492
2015-07-31	492
2015-08-03	492
2015-08-04	492
2015-08-05	492
2015-08-06	492
2015-08-07	492
2015-08-10	492
2015-08-11	492
2015-08-12	492
2015-08-13	492
2015-08-14	492
2015-08-17	492
2015-08-18	492
2015-08-19	492
2015-08-20	492
2015-08-21	492
2015-08-24	492
2015-08-25	492
2015-08-26	492
2015-08-27	492
2015-08-28	492
2015-08-31	492
2015-09-01	492
2015-09-02	492
2015-09-03	492
2015-09-04	492
2015-09-08	492
2015-09-09	492
2015-09-10	492
2015-09-11	492
2015-09-14	492
2015-09-15	492
2015-09-16	492
2015-09-17	492
2015-09-18	492
2015-09-21	492
2015-09-22	492
2015-09-23	492
2015-09-24	492
2015-09-25	492
2015-09-28	492
2015-09-29	492
2015-09-30	492
2015-10-01	492
2015-10-02	492
2015-10-05	492
2015-10-06	492
2015-10-07	492
2015-10-08	492
2015-10-09	492
2015-10-12	492
2015-10-13	492
2015-10-14	492
2015-10-15	492
2015-10-16	492
2015-10-19	494
2015-10-20	494
2015-10-21	494
2015-10-22	494
2015-10-23	494
2015-10-26	494
2015-10-27	494
2015-10-28	494
2015-10-29	494
2015-10-30	494
2015-11-02	494
2015-11-03	494
2015-11-04	494
2015-11-05	494
2015-11-06	494
2015-11-09	494
2015-11-10	494
2015-11-11	494
2015-11-12	494
2015-11-13	494
2015-11-16	495
2015-11-17	495
2015-11-18	495
2015-11-19	495
2015-11-20	495
2015-11-23	495
2015-11-24	495
2015-11-25	495
2015-11-27	495
2015-11-30	495
2015-12-01	495
2015-12-02	495
2015-12-03	495
2015-12-04	495
2015-12-07	495
2015-12-08	495
2015-12-09	495
2015-12-10	495
2015-12-11	495
2015-12-14	495
2015-12-15	495
2015-12-16	495
2015-12-17	495
2015-12-18	495
2015-12-21	495
2015-12-22	495
2015-12-23	495
2015-12-24	495
2015-12-28	495
2015-12-29	495
2015-12-30	495
2015-12-31	495
2016-01-04	495
2016-01-05	496
2016-01-06	496
2016-01-07	496
2016-01-08	496
2016-01-11	496
2016-01-12	494
2016-01-13	496
2016-01-14	496
2016-01-15	496
2016-01-19	496
2016-01-20	496
2016-01-21	496
2016-01-22	496
2016-01-25	496
2016-01-26	496
2016-01-27	496
2016-01-28	496
2016-01-29	496
2016-02-01	496
2016-02-02	496
2016-02-03	496
2016-02-04	496
2016-02-05	496
2016-02-08	496
2016-02-09	496
2016-02-10	496
2016-02-11	496
2016-02-12	496
2016-02-16	496
2016-02-17	496
2016-02-18	496
2016-02-19	496
2016-02-22	496
2016-02-23	496
2016-02-24	496
2016-02-25	496
2016-02-26	496
2016-02-29	496
2016-03-01	496
2016-03-02	496
2016-03-03	496
2016-03-04	496
2016-03-07	496
2016-03-08	496
2016-03-09	496
2016-03-10	496
2016-03-11	496
2016-03-14	496
2016-03-15	496
2016-03-16	496
2016-03-17	496
2016-03-18	496
2016-03-21	496
2016-03-22	496
2016-03-23	496
2016-03-24	496
2016-03-28	496
2016-03-29	496
2016-03-30	496
2016-03-31	496
2016-04-01	496
2016-04-04	495
2016-04-05	496
2016-04-06	496
2016-04-07	496
2016-04-08	497
2016-04-11	497
2016-04-12	497
2016-04-13	497
2016-04-14	497
2016-04-15	497
2016-04-18	497
2016-04-19	497
2016-04-20	497
2016-04-21	497
2016-04-22	497
2016-04-25	497
2016-04-26	497
2016-04-27	497
2016-04-28	497
2016-04-29	497
2016-05-02	497
2016-05-03	497
2016-05-04	497
2016-05-05	497
2016-05-06	497
2016-05-09	497
2016-05-10	497
2016-05-11	497
2016-05-12	497
2016-05-13	497
2016-05-16	497
2016-05-17	497
2016-05-18	497
2016-05-19	497
2016-05-20	497
2016-05-23	497
2016-05-24	497
2016-05-25	497
2016-05-26	497
2016-05-27	497
2016-05-31	497
2016-06-01	497
2016-06-02	497
2016-06-03	497
2016-06-06	497
2016-06-07	497
2016-06-08	497
2016-06-09	497
2016-06-10	497
2016-06-13	497
2016-06-14	497
2016-06-15	497
2016-06-16	497
2016-06-17	497
2016-06-20	497
2016-06-21	497
2016-06-22	497
2016-06-23	497
2016-06-24	497
2016-06-27	497
2016-06-28	497
2016-06-29	497
2016-06-30	497
2016-07-01	497
2016-07-05	498
2016-07-06	498
2016-07-07	498
2016-07-08	498
2016-07-11	498
2016-07-12	498
2016-07-13	498
2016-07-14	498
2016-07-15	498
2016-07-18	498
2016-07-19	498
2016-07-20	498
2016-07-21	498
2016-07-22	498
2016-07-25	498
2016-07-26	498
2016-07-27	498
2016-07-28	498
2016-07-29	498
2016-08-01	498
2016-08-02	498
2016-08-03	498
2016-08-04	498
2016-08-05	498
2016-08-08	498
2016-08-09	498
2016-08-10	498
2016-08-11	498
2016-08-12	498
2016-08-15	498
2016-08-16	498
2016-08-17	498
2016-08-18	498
2016-08-19	498
2016-08-22	498
2016-08-23	498
2016-08-24	498
2016-08-25	498
2016-08-26	498
2016-08-29	498
2016-08-30	498
2016-08-31	498
2016-09-01	498
2016-09-02	498
2016-09-06	498
2016-09-07	498
2016-09-08	498
2016-09-09	498
2016-09-12	498
2016-09-13	498
2016-09-14	498
2016-09-15	498
2016-09-16	498
2016-09-19	498
2016-09-20	498
2016-09-21	498
2016-09-22	498
2016-09-23	498
2016-09-26	498
2016-09-27	498
2016-09-28	498
2016-09-29	498
2016-09-30	498
2016-10-03	498
2016-10-04	498
2016-10-05	498
2016-10-06	498
2016-10-07	498
2016-10-10	498
2016-10-11	498
2016-10-12	498
2016-10-13	498
2016-10-14	498
2016-10-17	498
2016-10-18	498
2016-10-19	498
2016-10-20	498
2016-10-21	498
2016-10-24	498
2016-10-25	498
2016-10-26	498
2016-10-27	498
2016-10-28	498
2016-10-31	498
2016-11-01	498
2016-11-02	498
2016-11-03	498
2016-11-04	498
2016-11-07	498
2016-11-08	498
2016-11-09	498
2016-11-10	498
2016-11-11	498
2016-11-14	498
2016-11-15	498
2016-11-16	498
2016-11-17	498
2016-11-18	498
2016-11-21	498
2016-11-22	498
2016-11-23	498
2016-11-25	498
2016-11-28	498
2016-11-29	498
2016-11-30	498
2016-12-01	498
2016-12-02	499
2016-12-05	499
2016-12-06	499
2016-12-07	499
2016-12-08	499
2016-12-09	499
2016-12-12	499
2016-12-13	499
2016-12-14	499
2016-12-15	499
2016-12-16	499
2016-12-19	499
2016-12-20	499
2016-12-21	499
2016-12-22	499
2016-12-23	499
2016-12-27	499
2016-12-28	499
2016-12-29	499
2016-12-30	499
2017-01-03	499
2017-01-04	500
2017-01-05	500
2017-01-06	500
2017-01-09	500
2017-01-10	500
2017-01-11	500
2017-01-12	500
2017-01-13	500
2017-01-17	500
2017-01-18	500
2017-01-19	500
2017-01-20	500
2017-01-23	500
2017-01-24	500
2017-01-25	500
2017-01-26	500
2017-01-27	500
2017-01-30	500
2017-01-31	500
2017-02-01	500
2017-02-02	500
2017-02-03	500
2017-02-06	500
2017-02-07	500
2017-02-08	500
2017-02-09	500
2017-02-10	500
2017-02-13	500
2017-02-14	500
2017-02-15	500
2017-02-16	500
2017-02-17	500
2017-02-21	500
2017-02-22	500
2017-02-23	500
2017-02-24	500
2017-02-27	500
2017-02-28	500
2017-03-01	500
2017-03-02	500
2017-03-03	500
2017-03-06	500
2017-03-07	500
2017-03-08	500
2017-03-09	500
2017-03-10	500
2017-03-13	500
2017-03-14	500
2017-03-15	500
2017-03-16	500
2017-03-17	500
2017-03-20	500
2017-03-21	500
2017-03-22	500
2017-03-23	500
2017-03-24	500
2017-03-27	500
2017-03-28	500
2017-03-29	500
2017-03-30	500
2017-03-31	500
2017-04-03	501
2017-04-04	501
2017-04-05	501
2017-04-06	501
2017-04-07	501
2017-04-10	501
2017-04-11	501
2017-04-12	501
2017-04-13	501
2017-04-17	501
2017-04-18	501
2017-04-19	501
2017-04-20	501
2017-04-21	501
2017-04-24	501
2017-04-25	501
2017-04-26	501
2017-04-27	501
2017-04-28	501
2017-05-01	501
2017-05-02	501
2017-05-03	501
2017-05-04	501
2017-05-05	501
2017-05-08	501
2017-05-09	501
2017-05-10	501
2017-05-11	501
2017-05-12	501
2017-05-15	501
2017-05-16	501
2017-05-17	501
2017-05-18	501
2017-05-19	501
2017-05-22	501
2017-05-23	501
2017-05-24	501
2017-05-25	501
2017-05-26	501
2017-05-30	501
2017-05-31	501
2017-06-01	501
2017-06-02	501
2017-06-05	501
2017-06-06	501
2017-06-07	501
2017-06-08	501
2017-06-09	501
2017-06-12	501
2017-06-13	501
2017-06-14	501
2017-06-15	501
2017-06-16	501
2017-06-19	501
2017-06-20	501
2017-06-21	501
2017-06-22	501
2017-06-23	501
2017-06-26	501
2017-06-27	501
2017-06-28	501
2017-06-29	501
2017-06-30	501
2017-07-03	502
2017-07-05	502
2017-07-06	502
2017-07-07	502
2017-07-10	502
2017-07-11	502
2017-07-12	502
2017-07-13	502
2017-07-14	502
2017-07-17	503
2017-07-18	503
2017-07-19	503
2017-07-20	503
2017-07-21	503
2017-07-24	503
2017-07-25	503
2017-07-26	502
2017-07-27	503
2017-07-28	503
2017-07-31	503
2017-08-01	503
2017-08-02	503
2017-08-03	503
2017-08-04	503
2017-08-07	503
2017-08-08	503
2017-08-09	503
2017-08-10	503
2017-08-11	503
2017-08-14	503
2017-08-15	503
2017-08-16	503
2017-08-17	503
2017-08-18	503
2017-08-21	503
2017-08-22	503
2017-08-23	503
2017-08-24	503
2017-08-25	503
2017-08-28	503
2017-08-29	503
2017-08-30	503
2017-08-31	503
2017-09-01	504
2017-09-05	504
2017-09-06	504
2017-09-07	504
2017-09-08	504
2017-09-11	504
2017-09-12	504
2017-09-13	504
2017-09-14	504
2017-09-15	504
2017-09-18	504
2017-09-19	504
2017-09-20	504
2017-09-21	504
2017-09-22	504
2017-09-25	504
2017-09-26	504
2017-09-27	504
2017-09-28	504
2017-09-29	504
2017-10-02	504
2017-10-03	504
2017-10-04	504
2017-10-05	504
2017-10-06	504
2017-10-09	504
2017-10-10	504
2017-10-11	504
2017-10-12	504
2017-10-13	504
2017-10-16	504
2017-10-17	504
2017-10-18	504
2017-10-19	504
2017-10-20	504
2017-10-23	504
2017-10-24	504
2017-10-25	504
2017-10-26	504
2017-10-27	504
2017-10-30	504
2017-10-31	504
2017-11-01	504
2017-11-02	504
2017-11-03	504
2017-11-06	504
2017-11-07	504
2017-11-08	504
2017-11-09	504
2017-11-10	504
2017-11-13	504
2017-11-14	504
2017-11-15	504
2017-11-16	504
2017-11-17	504
2017-11-20	504
2017-11-21	504
2017-11-22	504
2017-11-24	504
2017-11-27	504
2017-11-28	504
2017-11-29	504
2017-11-30	504
2017-12-01	504
2017-12-04	504
2017-12-05	505
2017-12-06	505
2017-12-07	505
2017-12-08	505
2017-12-11	505
2017-12-12	505
2017-12-13	505
2017-12-14	505
2017-12-15	505
2017-12-18	505
2017-12-19	505
2017-12-20	505
2017-12-21	505
2017-12-22	505
2017-12-26	505
2017-12-27	505
2017-12-28	505
2017-12-29	505
2018-01-02	505
2018-01-03	505
2018-01-04	505
2018-01-05	505
2018-01-08	505
2018-01-09	505
2018-01-10	505
2018-01-11	505
2018-01-12	505
2018-01-16	505
2018-01-17	505
2018-01-18	505
2018-01-19	505
2018-01-22	505
2018-01-23	505
2018-01-24	505
2018-01-25	505
2018-01-26	505
2018-01-29	505
2018-01-30	505
2018-01-31	505
2018-02-01	505
2018-02-02	505
2018-02-05	505
2018-02-06	505
2018-02-07	505
